#,Date-Time (CDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
463,07/07/2022 03:44:21,22.54,42.11,9.04,,,
464,07/07/2022 03:45:21,22.64,41.97,9.08,,,
465,07/07/2022 03:46:21,22.76,41.72,9.10,,,
466,07/07/2022 03:47:21,22.83,41.65,9.14,,,
467,07/07/2022 03:48:21,22.95,41.40,9.16,,,
468,07/07/2022 03:49:21,23.01,41.28,9.17,,,
469,07/07/2022 03:50:21,23.12,41.11,9.21,,,
470,07/07/2022 03:51:21,23.22,40.87,9.20,,,
471,07/07/2022 03:52:21,23.29,40.67,9.20,,,
472,07/07/2022 03:53:21,23.39,40.61,9.27,,,
473,07/07/2022 03:54:21,23.44,40.46,9.26,,,
474,07/07/2022 03:55:21,23.52,40.32,9.27,,,
475,07/07/2022 03:56:21,23.59,40.19,9.29,,,
476,07/07/2022 03:57:21,23.67,40.02,9.30,,,
477,07/07/2022 03:58:21,23.74,39.84,9.30,,,
478,07/07/2022 03:59:21,23.81,39.64,9.28,,,
479,07/07/2022 04:00:21,23.86,39.49,9.27,,,
480,07/07/2022 04:01:21,23.92,39.31,9.26,,,
481,07/07/2022 04:02:21,23.99,39.28,9.31,,,
482,07/07/2022 04:03:21,24.02,39.09,9.26,,,
483,07/07/2022 04:04:21,24.04,39.01,9.25,,,
484,07/07/2022 04:05:21,24.03,38.98,9.23,,,
485,07/07/2022 04:06:21,24.02,39.01,9.23,,,
486,07/07/2022 04:07:21,23.97,39.06,9.21,,,
487,07/07/2022 04:08:21,23.90,39.13,9.17,,,
488,07/07/2022 04:09:21,23.84,39.23,9.15,,,
489,07/07/2022 04:10:21,23.72,39.35,9.09,,,
490,07/07/2022 04:11:21,23.59,39.56,9.06,,,
491,07/07/2022 04:12:21,23.42,39.78,8.99,,,
492,07/07/2022 04:13:21,23.28,40.12,8.99,,,
493,07/07/2022 04:14:21,23.12,40.50,8.98,,,
494,07/07/2022 04:15:21,22.87,40.96,8.93,,,
495,07/07/2022 04:16:21,22.63,41.44,8.88,,,
496,07/07/2022 04:17:21,22.41,41.96,8.87,,,
497,07/07/2022 04:18:21,22.17,42.45,8.82,,,
498,07/07/2022 04:19:21,21.93,42.95,8.78,,,
499,07/07/2022 04:20:21,21.75,43.42,8.78,,,
500,07/07/2022 04:21:21,21.55,43.88,8.76,,,
501,07/07/2022 04:22:21,21.38,44.33,8.76,,,
502,07/07/2022 04:23:21,21.20,44.63,8.69,,,
503,07/07/2022 04:24:21,21.05,45.00,8.68,,,
504,07/07/2022 04:25:21,20.83,45.37,8.59,,,
505,07/07/2022 04:26:21,20.72,45.69,8.60,,,
506,07/07/2022 04:27:21,20.59,46.05,8.60,,,
507,07/07/2022 04:28:21,20.45,46.34,8.56,,,
508,07/07/2022 04:29:21,20.36,46.62,8.58,,,
509,07/07/2022 04:30:21,20.26,46.86,8.55,,,
510,07/07/2022 04:31:21,20.25,46.96,8.57,,,
511,07/07/2022 04:32:21,20.21,46.91,8.53,,,
512,07/07/2022 04:33:21,20.28,46.89,8.58,,,
513,07/07/2022 04:34:21,20.36,46.70,8.60,,,
514,07/07/2022 04:35:21,20.46,46.53,8.64,,,
515,07/07/2022 04:36:21,20.56,46.23,8.63,,,
516,07/07/2022 04:37:21,20.70,46.03,8.69,,,
517,07/07/2022 04:38:21,20.85,45.71,8.72,,,
518,07/07/2022 04:39:21,20.98,45.31,8.71,,,
519,07/07/2022 04:40:21,21.15,45.00,8.76,,,
520,07/07/2022 04:41:21,21.27,44.73,8.78,,,
521,07/07/2022 04:42:21,21.43,44.47,8.84,,,
522,07/07/2022 04:43:21,21.55,44.13,8.84,,,
523,07/07/2022 04:44:21,21.74,43.90,8.93,,,
524,07/07/2022 04:45:21,21.84,43.64,8.94,,,
525,07/07/2022 04:46:21,21.99,43.38,8.99,,,
526,07/07/2022 04:47:21,22.10,43.10,8.99,,,
527,07/07/2022 04:48:21,22.21,42.88,9.01,,,
528,07/07/2022 04:49:21,22.32,42.66,9.03,,,
529,07/07/2022 04:50:21,22.41,42.49,9.06,,,
530,07/07/2022 04:51:21,22.51,42.30,9.08,,,
531,07/07/2022 04:52:21,22.60,42.13,9.10,,,
532,07/07/2022 04:53:21,22.67,41.97,9.11,,,
533,07/07/2022 04:54:21,22.78,41.77,9.14,,,
534,07/07/2022 04:55:21,22.82,41.64,9.13,,,
535,07/07/2022 04:56:21,22.92,41.51,9.17,,,
536,07/07/2022 04:57:21,23.01,41.32,9.18,,,
537,07/07/2022 04:58:21,23.11,41.17,9.22,,,
538,07/07/2022 04:59:21,23.16,41.10,9.24,,,
539,07/07/2022 05:00:21,23.25,40.95,9.26,,,
540,07/07/2022 05:01:21,23.30,40.78,9.25,,,
541,07/07/2022 05:02:21,23.40,40.63,9.28,,,
542,07/07/2022 05:03:21,23.45,40.61,9.32,,,
543,07/07/2022 05:04:21,23.53,40.45,9.33,,,
544,07/07/2022 05:05:21,23.59,40.35,9.35,,,
545,07/07/2022 05:06:21,23.64,40.34,9.39,,,
546,07/07/2022 05:07:21,23.68,40.23,9.38,,,
547,07/07/2022 05:08:21,23.76,40.02,9.38,,,
548,07/07/2022 05:09:21,23.81,39.95,9.39,,,
549,07/07/2022 05:10:21,23.89,39.76,9.40,,,
550,07/07/2022 05:11:21,23.94,39.63,9.39,,,
551,07/07/2022 05:12:21,24.03,39.38,9.38,,,
552,07/07/2022 05:13:21,24.03,39.23,9.33,,,
553,07/07/2022 05:14:21,24.05,39.13,9.31,,,
554,07/07/2022 05:15:21,24.06,39.04,9.28,,,
555,07/07/2022 05:16:21,24.08,39.06,9.30,,,
556,07/07/2022 05:17:21,24.00,39.17,9.27,,,
557,07/07/2022 05:18:21,23.94,39.29,9.26,,,
558,07/07/2022 05:19:21,23.84,39.38,9.21,,,
559,07/07/2022 05:20:21,23.71,39.55,9.16,,,
560,07/07/2022 05:21:21,23.54,39.85,9.12,,,
561,07/07/2022 05:22:21,23.36,40.25,9.10,,,
562,07/07/2022 05:23:21,23.13,40.66,9.05,,,
563,07/07/2022 05:24:21,22.90,41.12,9.01,,,
564,07/07/2022 05:25:21,22.66,41.61,8.97,,,
565,07/07/2022 05:26:21,22.39,42.15,8.92,,,
566,07/07/2022 05:27:21,22.17,42.65,8.89,,,
567,07/07/2022 05:28:21,21.95,43.10,8.86,,,
568,07/07/2022 05:29:21,21.72,43.54,8.79,,,
569,07/07/2022 05:30:21,21.50,43.91,8.72,,,
570,07/07/2022 05:31:21,21.32,44.26,8.67,,,
571,07/07/2022 05:32:21,21.11,44.68,8.63,,,
572,07/07/2022 05:33:21,20.99,45.01,8.62,,,
573,07/07/2022 05:34:21,20.83,45.45,8.62,,,
574,07/07/2022 05:35:21,20.66,45.81,8.59,,,
575,07/07/2022 05:36:21,20.53,46.12,8.56,,,
576,07/07/2022 05:37:21,20.40,46.41,8.54,,,
577,07/07/2022 05:38:21,20.28,46.66,8.51,,,
578,07/07/2022 05:39:21,20.16,46.93,8.49,,,
579,07/07/2022 05:40:21,20.10,47.07,8.47,,,
580,07/07/2022 05:41:21,20.07,47.23,8.50,,,
581,07/07/2022 05:42:21,20.11,47.23,8.53,,,
582,07/07/2022 05:43:21,20.17,47.13,8.56,,,
583,07/07/2022 05:44:21,20.27,47.01,8.61,,,
584,07/07/2022 05:45:21,20.36,46.84,8.65,,,
585,07/07/2022 05:46:21,20.45,46.58,8.64,,,
586,07/07/2022 05:47:21,20.57,46.31,8.66,,,
587,07/07/2022 05:48:21,20.71,45.97,8.68,,,
588,07/07/2022 05:49:21,20.87,45.64,8.72,,,
589,07/07/2022 05:50:21,21.03,45.36,8.78,,,
590,07/07/2022 05:51:21,21.18,45.10,8.83,,,
591,07/07/2022 05:52:21,21.29,44.75,8.81,,,
592,07/07/2022 05:53:21,21.45,44.48,8.87,,,
593,07/07/2022 05:54:21,21.59,44.25,8.91,,,
594,07/07/2022 05:55:21,21.73,43.95,8.94,,,
595,07/07/2022 05:56:21,21.83,43.71,8.96,,,
596,07/07/2022 05:57:21,21.94,43.47,8.97,,,
597,07/07/2022 05:58:21,22.09,43.26,9.04,,,
598,07/07/2022 05:59:21,22.20,43.02,9.05,,,
599,07/07/2022 06:00:21,22.31,42.91,9.11,,,
600,07/07/2022 06:01:21,22.44,42.65,9.14,,,
601,07/07/2022 06:02:21,22.52,42.44,9.14,,,
602,07/07/2022 06:03:21,22.63,42.19,9.15,,,
603,07/07/2022 06:04:21,22.70,42.03,9.16,,,
604,07/07/2022 06:05:21,22.80,41.86,9.18,,,
605,07/07/2022 06:06:21,22.87,41.69,9.19,,,
606,07/07/2022 06:07:21,22.94,41.44,9.16,,,
607,07/07/2022 06:08:21,23.03,41.37,9.22,,,
608,07/07/2022 06:09:21,23.13,41.32,9.29,,,
609,07/07/2022 06:10:21,23.21,41.10,9.28,,,
610,07/07/2022 06:11:21,23.31,41.02,9.35,,,
611,07/07/2022 06:12:21,23.36,40.89,9.34,,,
612,07/07/2022 06:13:21,23.47,40.73,9.38,,,
613,07/07/2022 06:14:21,23.51,40.68,9.40,,,
614,07/07/2022 06:15:21,23.58,40.43,9.37,,,
615,07/07/2022 06:16:21,23.64,40.37,9.40,,,
616,07/07/2022 06:17:21,23.71,40.19,9.40,,,
617,07/07/2022 06:18:21,23.77,40.08,9.42,,,
618,07/07/2022 06:19:21,23.82,39.85,9.37,,,
619,07/07/2022 06:20:21,23.89,39.80,9.41,,,
620,07/07/2022 06:21:21,23.95,39.63,9.40,,,
621,07/07/2022 06:22:21,23.98,39.49,9.38,,,
622,07/07/2022 06:23:21,24.00,39.38,9.35,,,
623,07/07/2022 06:24:21,23.99,39.28,9.31,,,
624,07/07/2022 06:25:21,23.98,39.23,9.28,,,
625,07/07/2022 06:26:21,23.94,39.20,9.23,,,
626,07/07/2022 06:27:21,23.83,39.27,9.16,,,
627,07/07/2022 06:28:21,23.75,39.30,9.10,,,
628,07/07/2022 06:29:21,23.64,39.51,9.08,,,
629,07/07/2022 06:30:21,23.50,39.76,9.04,,,
630,07/07/2022 06:31:21,23.34,40.02,9.00,,,
631,07/07/2022 06:32:21,23.13,40.40,8.96,,,
632,07/07/2022 06:33:21,22.94,40.79,8.93,,,
633,07/07/2022 06:34:21,22.72,41.19,8.88,,,
634,07/07/2022 06:35:21,22.49,41.61,8.82,,,
635,07/07/2022 06:36:21,22.25,42.04,8.76,,,
636,07/07/2022 06:37:21,22.02,42.50,8.70,,,
637,07/07/2022 06:38:21,21.83,42.93,8.69,,,
638,07/07/2022 06:39:21,21.62,43.50,8.69,,,
639,07/07/2022 06:40:21,21.43,44.32,8.79,,,
640,07/07/2022 06:41:21,21.23,44.99,8.84,,,
641,07/07/2022 06:42:21,21.05,45.57,8.86,,,
642,07/07/2022 06:43:21,20.91,45.93,8.85,,,
643,07/07/2022 06:44:21,20.74,46.19,8.78,,,
644,07/07/2022 06:45:21,20.62,46.42,8.75,,,
645,07/07/2022 06:46:21,20.46,46.45,8.61,,,
646,07/07/2022 06:47:21,20.42,46.41,8.56,,,
647,07/07/2022 06:48:21,20.33,46.23,8.42,,,
648,07/07/2022 06:49:21,20.32,46.04,8.35,,,
649,07/07/2022 06:50:21,20.35,45.94,8.35,,,
650,07/07/2022 06:51:21,20.43,45.80,8.37,,,
651,07/07/2022 06:52:21,20.51,45.58,8.38,,,
652,07/07/2022 06:53:21,20.61,45.51,8.44,,,
653,07/07/2022 06:54:21,20.70,45.38,8.48,,,
654,07/07/2022 06:55:21,20.84,45.17,8.54,,,
655,07/07/2022 06:56:21,20.94,44.91,8.55,,,
656,07/07/2022 06:57:21,21.08,44.72,8.62,,,
657,07/07/2022 06:58:21,21.22,44.57,8.69,,,
658,07/07/2022 06:59:21,21.35,44.36,8.74,,,
659,07/07/2022 07:00:21,21.52,44.06,8.79,,,
660,07/07/2022 07:01:21,21.66,43.83,8.84,,,
661,07/07/2022 07:02:21,21.77,43.68,8.89,,,
662,07/07/2022 07:03:21,21.85,43.42,8.88,,,
663,07/07/2022 07:04:21,21.99,43.23,8.94,,,
664,07/07/2022 07:05:21,22.13,42.99,8.98,,,
665,07/07/2022 07:06:21,22.21,42.68,8.94,,,
666,07/07/2022 07:07:21,22.34,42.55,9.01,,,
667,07/07/2022 07:08:21,22.42,42.32,9.01,,,
668,07/07/2022 07:09:21,22.52,42.24,9.07,,,
669,07/07/2022 07:10:21,22.61,41.96,9.05,,,
670,07/07/2022 07:11:21,22.69,42.18,9.20,,,
671,07/07/2022 07:12:21,22.78,41.65,9.09,,,
672,07/07/2022 07:13:21,22.84,41.55,9.11,,,
673,07/07/2022 07:14:21,22.94,41.35,9.13,,,
674,07/07/2022 07:15:21,23.02,41.23,9.16,,,
675,07/07/2022 07:16:21,23.10,41.03,9.16,,,
676,07/07/2022 07:17:21,23.20,40.93,9.21,,,
677,07/07/2022 07:18:21,23.26,40.74,9.20,,,
678,07/07/2022 07:19:21,23.34,40.62,9.22,,,
679,07/07/2022 07:20:21,23.42,40.49,9.25,,,
680,07/07/2022 07:21:21,23.44,40.36,9.22,,,
681,07/07/2022 07:22:21,23.53,40.21,9.24,,,
682,07/07/2022 07:23:21,23.60,40.17,9.29,,,
683,07/07/2022 07:24:21,23.67,40.03,9.30,,,
684,07/07/2022 07:25:21,23.74,39.90,9.32,,,
685,07/07/2022 07:26:21,23.82,39.81,9.35,,,
686,07/07/2022 07:27:21,23.86,39.81,9.39,,,
687,07/07/2022 07:28:21,23.91,39.60,9.36,,,
688,07/07/2022 07:29:21,23.97,39.53,9.38,,,
689,07/07/2022 07:30:21,24.01,39.38,9.36,,,
690,07/07/2022 07:31:21,24.08,39.28,9.38,,,
691,07/07/2022 07:32:21,24.14,39.18,9.40,,,
692,07/07/2022 07:33:21,24.16,39.04,9.37,,,
693,07/07/2022 07:34:21,24.15,38.99,9.34,,,
694,07/07/2022 07:35:21,24.14,38.93,9.31,,,
695,07/07/2022 07:36:21,24.09,38.96,9.27,,,
696,07/07/2022 07:37:21,24.03,39.07,9.26,,,
697,07/07/2022 07:38:21,23.95,39.29,9.27,,,
698,07/07/2022 07:39:21,23.82,39.46,9.22,,,
699,07/07/2022 07:40:21,23.65,39.76,9.18,,,
700,07/07/2022 07:41:21,23.46,40.08,9.14,,,
701,07/07/2022 07:42:21,23.27,40.51,9.12,,,
702,07/07/2022 07:43:21,23.00,41.03,9.07,,,
703,07/07/2022 07:44:21,22.80,41.53,9.07,,,
704,07/07/2022 07:45:21,22.53,42.06,9.01,,,
705,07/07/2022 07:46:21,22.32,42.55,8.99,,,
706,07/07/2022 07:47:21,22.11,43.03,8.97,,,
707,07/07/2022 07:48:21,21.90,43.45,8.93,,,
708,07/07/2022 07:49:21,21.70,43.84,8.88,,,
709,07/07/2022 07:50:21,21.50,44.23,8.83,,,
710,07/07/2022 07:51:21,21.31,44.46,8.73,,,
711,07/07/2022 07:52:21,21.16,44.77,8.70,,,
712,07/07/2022 07:53:21,21.00,45.08,8.66,,,
713,07/07/2022 07:54:21,20.83,45.32,8.58,,,
714,07/07/2022 07:55:21,20.71,45.78,8.62,,,
715,07/07/2022 07:56:21,20.55,46.14,8.59,,,
716,07/07/2022 07:57:21,20.43,46.48,8.59,,,
717,07/07/2022 07:58:21,20.32,46.69,8.56,,,
718,07/07/2022 07:59:21,20.21,47.02,8.56,,,
719,07/07/2022 08:00:21,20.14,47.24,8.57,,,
720,07/07/2022 08:01:21,20.09,47.39,8.56,,,
721,07/07/2022 08:02:21,20.07,47.33,8.53,,,
722,07/07/2022 08:03:21,20.13,47.27,8.56,,,
723,07/07/2022 08:04:21,20.18,47.25,8.61,,,
724,07/07/2022 08:05:21,20.26,47.05,8.61,,,
725,07/07/2022 08:06:21,20.37,46.78,8.64,,,
726,07/07/2022 08:07:21,20.45,46.46,8.60,,,
727,07/07/2022 08:08:21,20.60,46.21,8.66,,,
728,07/07/2022 08:09:21,20.72,45.92,8.67,,,
729,07/07/2022 08:10:21,20.85,45.82,8.76,,,
730,07/07/2022 08:11:21,20.99,45.60,8.81,,,
731,07/07/2022 08:12:21,21.15,45.31,8.87,,,
732,07/07/2022 08:13:21,21.33,44.88,8.89,,,
733,07/07/2022 08:14:21,21.46,44.60,8.92,,,
734,07/07/2022 08:15:21,21.61,44.30,8.95,,,
735,07/07/2022 08:16:21,21.76,44.08,9.01,,,
736,07/07/2022 08:17:21,21.84,43.92,9.04,,,
737,07/07/2022 08:18:21,21.97,43.60,9.04,,,
738,07/07/2022 08:19:21,22.10,43.50,9.13,,,
739,07/07/2022 08:20:21,22.19,43.34,9.15,,,
740,07/07/2022 08:21:21,22.29,43.15,9.18,,,
741,07/07/2022 08:22:21,22.37,42.88,9.16,,,
742,07/07/2022 08:23:21,22.50,42.68,9.20,,,
743,07/07/2022 08:24:21,22.58,42.57,9.24,,,
744,07/07/2022 08:25:21,22.67,42.43,9.27,,,
745,07/07/2022 08:26:21,22.79,42.30,9.33,,,
746,07/07/2022 08:27:21,22.87,42.23,9.38,,,
747,07/07/2022 08:28:21,22.99,42.29,9.51,,,
748,07/07/2022 08:29:21,23.03,41.99,9.44,,,
749,07/07/2022 08:30:21,23.13,41.83,9.47,,,
750,07/07/2022 08:31:21,23.21,41.86,9.55,,,
751,07/07/2022 08:32:21,23.27,41.68,9.54,,,
752,07/07/2022 08:33:21,23.37,41.63,9.62,,,
753,07/07/2022 08:34:21,23.47,41.56,9.69,,,
754,07/07/2022 08:35:21,23.55,41.35,9.68,,,
755,07/07/2022 08:36:21,23.59,41.24,9.68,,,
756,07/07/2022 08:37:21,23.67,41.05,9.68,,,
757,07/07/2022 08:38:21,23.76,40.99,9.74,,,
758,07/07/2022 08:39:21,23.83,40.82,9.74,,,
759,07/07/2022 08:40:21,23.90,40.61,9.72,,,
760,07/07/2022 08:41:21,23.97,40.42,9.71,,,
761,07/07/2022 08:42:21,23.99,40.30,9.69,,,
762,07/07/2022 08:43:21,24.04,40.23,9.71,,,
763,07/07/2022 08:44:21,24.00,40.17,9.65,,,
764,07/07/2022 08:45:21,23.98,40.26,9.67,,,
765,07/07/2022 08:46:21,23.95,40.25,9.63,,,
766,07/07/2022 08:47:21,23.85,40.31,9.57,,,
767,07/07/2022 08:48:21,23.71,40.48,9.51,,,
768,07/07/2022 08:49:21,23.57,40.71,9.47,,,
769,07/07/2022 08:50:21,23.39,40.93,9.38,,,
770,07/07/2022 08:51:21,23.21,41.30,9.35,,,
771,07/07/2022 08:52:21,22.96,41.82,9.32,,,
772,07/07/2022 08:53:21,22.73,42.19,9.24,,,
773,07/07/2022 08:54:21,22.49,42.64,9.18,,,
774,07/07/2022 08:55:21,22.27,43.06,9.13,,,
775,07/07/2022 08:56:21,22.06,43.44,9.07,,,
776,07/07/2022 08:57:21,21.87,43.93,9.06,,,
777,07/07/2022 08:58:21,21.63,44.41,9.01,,,
778,07/07/2022 08:59:21,21.48,44.76,8.99,,,
779,07/07/2022 09:00:21,21.29,44.97,8.88,,,
780,07/07/2022 09:01:21,21.13,45.26,8.83,,,
781,07/07/2022 09:02:21,20.99,45.59,8.81,,,
782,07/07/2022 09:03:21,20.84,45.86,8.76,,,
783,07/07/2022 09:04:21,20.70,46.29,8.77,,,
784,07/07/2022 09:05:21,20.57,46.57,8.74,,,
785,07/07/2022 09:06:21,20.45,46.85,8.73,,,
786,07/07/2022 09:07:21,20.36,47.00,8.70,,,
787,07/07/2022 09:08:21,20.25,47.16,8.64,,,
788,07/07/2022 09:09:21,20.17,47.40,8.64,,,
789,07/07/2022 09:10:21,20.10,47.55,8.62,,,
790,07/07/2022 09:11:21,20.07,47.75,8.67,,,
791,07/07/2022 09:12:21,20.06,47.82,8.68,,,
792,07/07/2022 09:13:21,20.13,47.82,8.73,,,
793,07/07/2022 09:14:21,20.21,47.68,8.77,,,
794,07/07/2022 09:15:21,20.29,47.45,8.77,,,
795,07/07/2022 09:16:21,20.41,47.29,8.83,,,
796,07/07/2022 09:17:21,20.54,47.04,8.87,,,
797,07/07/2022 09:18:21,20.69,46.80,8.93,,,
798,07/07/2022 09:19:21,20.84,46.48,8.96,,,
799,07/07/2022 09:20:21,20.99,46.14,8.99,,,
800,07/07/2022 09:21:21,21.14,45.81,9.02,,,
801,07/07/2022 09:22:21,21.28,45.48,9.04,,,
802,07/07/2022 09:23:21,21.37,45.20,9.04,,,
803,07/07/2022 09:24:21,21.52,44.83,9.05,,,
804,07/07/2022 09:25:21,21.69,44.63,9.14,,,
805,07/07/2022 09:26:21,21.78,44.44,9.15,,,
806,07/07/2022 09:27:21,21.92,44.19,9.20,,,
807,07/07/2022 09:28:21,22.01,43.92,9.18,,,
808,07/07/2022 09:29:21,22.11,43.76,9.23,,,
809,07/07/2022 09:30:21,22.22,43.53,9.24,,,
810,07/07/2022 09:31:21,22.31,43.29,9.24,,,
811,07/07/2022 09:32:21,22.41,43.23,9.32,,,
812,07/07/2022 09:33:21,22.50,43.06,9.34,,,
813,07/07/2022 09:34:21,22.63,42.94,9.41,,,
814,07/07/2022 09:35:21,22.71,42.67,9.39,,,
815,07/07/2022 09:36:21,22.79,42.60,9.44,,,
816,07/07/2022 09:37:21,22.85,42.44,9.44,,,
817,07/07/2022 09:38:21,22.94,42.31,9.47,,,
818,07/07/2022 09:39:21,23.02,42.12,9.48,,,
819,07/07/2022 09:40:21,23.13,42.00,9.53,,,
820,07/07/2022 09:41:21,23.22,41.90,9.58,,,
821,07/07/2022 09:42:21,23.30,41.70,9.58,,,
822,07/07/2022 09:43:21,23.36,41.59,9.59,,,
823,07/07/2022 09:44:21,23.42,41.38,9.57,,,
824,07/07/2022 09:45:21,23.49,41.36,9.62,,,
825,07/07/2022 09:46:21,23.59,41.12,9.63,,,
826,07/07/2022 09:47:21,23.62,41.04,9.63,,,
827,07/07/2022 09:48:21,23.67,40.91,9.63,,,
828,07/07/2022 09:49:21,23.74,40.77,9.64,,,
829,07/07/2022 09:50:21,23.81,40.77,9.70,,,
830,07/07/2022 09:51:21,23.87,40.58,9.69,,,
831,07/07/2022 09:52:21,23.91,40.43,9.67,,,
832,07/07/2022 09:53:21,23.97,40.33,9.68,,,
833,07/07/2022 09:54:21,24.01,40.33,9.72,,,
834,07/07/2022 09:55:21,24.03,40.18,9.68,,,
835,07/07/2022 09:56:21,24.08,40.01,9.66,,,
836,07/07/2022 09:57:21,24.08,39.88,9.61,,,
837,07/07/2022 09:58:21,24.09,39.89,9.62,,,
838,07/07/2022 09:59:21,24.02,39.99,9.60,,,
839,07/07/2022 10:00:21,23.94,40.11,9.57,,,
840,07/07/2022 10:01:21,23.83,40.28,9.54,,,
841,07/07/2022 10:02:21,23.69,40.48,9.49,,,
842,07/07/2022 10:03:21,23.53,40.72,9.43,,,
843,07/07/2022 10:04:21,23.38,41.08,9.43,,,
844,07/07/2022 10:05:21,23.17,41.47,9.38,,,
845,07/07/2022 10:06:21,22.94,41.98,9.35,,,
846,07/07/2022 10:07:21,22.73,42.47,9.34,,,
847,07/07/2022 10:08:21,22.50,43.03,9.32,,,
848,07/07/2022 10:09:21,22.26,43.52,9.28,,,
849,07/07/2022 10:10:21,22.10,43.91,9.27,,,
850,07/07/2022 10:11:21,21.87,44.35,9.20,,,
851,07/07/2022 10:12:21,21.66,44.78,9.16,,,
852,07/07/2022 10:13:21,21.50,45.10,9.12,,,
853,07/07/2022 10:14:21,21.31,45.56,9.10,,,
854,07/07/2022 10:15:21,21.11,45.97,9.05,,,
855,07/07/2022 10:16:21,21.00,46.32,9.06,,,
856,07/07/2022 10:17:21,20.87,46.65,9.05,,,
857,07/07/2022 10:18:21,20.74,46.83,8.98,,,
858,07/07/2022 10:19:21,20.66,47.09,9.00,,,
859,07/07/2022 10:20:21,20.53,47.29,8.93,,,
860,07/07/2022 10:21:21,20.48,47.62,9.00,,,
861,07/07/2022 10:22:21,20.34,47.94,8.97,,,
862,07/07/2022 10:23:21,20.27,48.19,8.98,,,
863,07/07/2022 10:24:21,20.20,48.35,8.97,,,
864,07/07/2022 10:25:21,20.11,48.52,8.93,,,
865,07/07/2022 10:26:21,20.11,48.58,8.95,,,
866,07/07/2022 10:27:21,20.12,48.70,8.99,,,
867,07/07/2022 10:28:21,20.14,48.68,9.01,,,
868,07/07/2022 10:29:21,20.20,48.55,9.03,,,
869,07/07/2022 10:30:21,20.29,48.47,9.08,,,
870,07/07/2022 10:31:21,20.36,48.30,9.10,,,
871,07/07/2022 10:32:21,20.50,47.96,9.12,,,
872,07/07/2022 10:33:21,20.60,47.72,9.14,,,
873,07/07/2022 10:34:21,20.76,47.43,9.19,,,
874,07/07/2022 10:35:21,20.89,47.12,9.21,,,
875,07/07/2022 10:36:21,21.02,46.97,9.28,,,
876,07/07/2022 10:37:21,21.16,46.69,9.32,,,
877,07/07/2022 10:38:21,21.30,46.48,9.38,,,
878,07/07/2022 10:39:21,21.45,46.02,9.37,,,
879,07/07/2022 10:40:21,21.57,45.98,9.46,,,
880,07/07/2022 10:41:21,21.68,45.61,9.45,,,
881,07/07/2022 10:42:21,21.79,45.34,9.46,,,
882,07/07/2022 10:43:21,21.93,45.19,9.54,,,
883,07/07/2022 10:44:21,22.03,44.94,9.54,,,
884,07/07/2022 10:45:21,22.13,45.47,9.82,,,
885,07/07/2022 10:46:21,22.24,44.57,9.61,,,
886,07/07/2022 10:47:21,22.32,44.65,9.71,,,
887,07/07/2022 10:48:21,22.46,44.81,9.89,,,
888,07/07/2022 10:49:21,22.57,44.13,9.77,,,
889,07/07/2022 10:50:21,22.66,43.87,9.76,,,
890,07/07/2022 10:51:21,22.76,43.75,9.80,,,
891,07/07/2022 10:52:21,22.83,43.54,9.80,,,
892,07/07/2022 10:53:21,22.93,43.51,9.88,,,
893,07/07/2022 10:54:21,23.05,43.39,9.94,,,
894,07/07/2022 10:55:21,23.14,43.13,9.94,,,
895,07/07/2022 10:56:21,23.23,42.99,9.97,,,
896,07/07/2022 10:57:21,23.27,42.71,9.91,,,
897,07/07/2022 10:58:21,23.40,42.49,9.95,,,
898,07/07/2022 10:59:21,23.50,42.35,9.99,,,
899,07/07/2022 11:00:21,23.59,42.11,9.99,,,
900,07/07/2022 11:01:21,23.61,41.89,9.93,,,
901,07/07/2022 11:02:21,23.73,41.80,10.00,,,
902,07/07/2022 11:03:21,23.80,41.69,10.02,,,
903,07/07/2022 11:04:21,23.84,41.57,10.02,,,
904,07/07/2022 11:05:21,23.88,41.43,10.01,,,
905,07/07/2022 11:06:21,23.95,41.38,10.05,,,
906,07/07/2022 11:07:21,24.00,41.18,10.02,,,
907,07/07/2022 11:08:21,24.05,41.05,10.02,,,
908,07/07/2022 11:09:21,24.11,40.99,10.05,,,
909,07/07/2022 11:10:21,24.12,40.87,10.01,,,
910,07/07/2022 11:11:21,24.13,41.00,10.07,,,
911,07/07/2022 11:12:21,24.12,41.01,10.07,,,
912,07/07/2022 11:13:21,24.06,41.07,10.04,,,
913,07/07/2022 11:14:21,24.03,41.17,10.05,,,
914,07/07/2022 11:15:21,23.97,41.20,10.00,,,
915,07/07/2022 11:16:21,23.85,41.44,9.98,,,
916,07/07/2022 11:17:21,23.73,41.65,9.95,,,
917,07/07/2022 11:18:21,23.60,42.16,10.01,,,
918,07/07/2022 11:19:21,23.45,42.37,9.96,,,
919,07/07/2022 11:20:21,23.30,42.76,9.96,,,
920,07/07/2022 11:21:21,23.12,43.04,9.89,,,
921,07/07/2022 11:22:21,22.95,43.35,9.84,,,
922,07/07/2022 11:23:21,22.78,43.76,9.83,,,
923,07/07/2022 11:24:21,22.65,44.05,9.81,,,
924,07/07/2022 11:25:21,22.51,44.40,9.80,,,
925,07/07/2022 11:26:21,22.41,44.67,9.80,,,
926,07/07/2022 11:27:21,22.31,44.92,9.79,,,
