#,Date-Time (CDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
463,05/21/2022 02:26:19,23.36,35.37,7.20,,,
464,05/21/2022 02:27:19,23.42,35.27,7.21,,,
465,05/21/2022 02:28:19,23.47,35.06,7.18,,,
466,05/21/2022 02:29:19,23.57,34.83,7.17,,,
467,05/21/2022 02:30:19,23.62,34.72,7.16,,,
468,05/21/2022 02:31:19,23.69,34.61,7.18,,,
469,05/21/2022 02:32:19,23.77,34.51,7.21,,,
470,05/21/2022 02:33:19,23.84,34.36,7.20,,,
471,05/21/2022 02:34:19,23.90,34.31,7.24,,,
472,05/21/2022 02:35:19,23.96,34.31,7.28,,,
473,05/21/2022 02:36:19,24.04,34.22,7.32,,,
474,05/21/2022 02:37:19,24.08,34.16,7.32,,,
475,05/21/2022 02:38:19,24.14,34.16,7.38,,,
476,05/21/2022 02:39:19,24.18,33.87,7.29,,,
477,05/21/2022 02:40:19,24.19,33.87,7.30,,,
478,05/21/2022 02:41:19,24.29,33.82,7.37,,,
479,05/21/2022 02:42:19,24.29,33.81,7.36,,,
480,05/21/2022 02:43:19,24.33,33.83,7.41,,,
481,05/21/2022 02:44:19,24.35,33.74,7.39,,,
482,05/21/2022 02:45:19,24.39,33.70,7.40,,,
483,05/21/2022 02:46:19,24.43,33.92,7.53,,,
484,05/21/2022 02:47:19,24.45,33.97,7.57,,,
485,05/21/2022 02:48:19,24.43,34.00,7.56,,,
486,05/21/2022 02:49:19,24.43,34.00,7.56,,,
487,05/21/2022 02:50:19,24.44,33.98,7.57,,,
488,05/21/2022 02:51:19,24.42,34.00,7.55,,,
489,05/21/2022 02:52:19,24.39,34.06,7.55,,,
490,05/21/2022 02:53:19,24.29,34.18,7.52,,,
491,05/21/2022 02:54:19,24.24,34.41,7.57,,,
492,05/21/2022 02:55:19,24.10,34.63,7.54,,,
493,05/21/2022 02:56:19,23.89,35.01,7.52,,,
494,05/21/2022 02:57:19,23.62,35.38,7.44,,,
495,05/21/2022 02:58:19,23.40,35.94,7.47,,,
496,05/21/2022 02:59:19,23.13,36.41,7.42,,,
497,05/21/2022 03:00:19,22.85,36.88,7.37,,,
498,05/21/2022 03:01:19,22.64,37.31,7.34,,,
499,05/21/2022 03:02:19,22.41,37.77,7.32,,,
500,05/21/2022 03:03:19,22.22,38.17,7.31,,,
501,05/21/2022 03:04:19,21.99,38.61,7.27,,,
502,05/21/2022 03:05:19,21.81,38.93,7.23,,,
503,05/21/2022 03:06:19,21.66,39.31,7.24,,,
504,05/21/2022 03:07:19,21.46,39.68,7.20,,,
505,05/21/2022 03:08:19,21.31,39.95,7.16,,,
506,05/21/2022 03:09:19,21.18,40.38,7.20,,,
507,05/21/2022 03:10:19,20.99,40.68,7.14,,,
508,05/21/2022 03:11:19,20.88,41.06,7.18,,,
509,05/21/2022 03:12:19,20.77,41.36,7.19,,,
510,05/21/2022 03:13:19,20.69,41.40,7.12,,,
511,05/21/2022 03:14:19,20.70,41.47,7.16,,,
512,05/21/2022 03:15:19,20.72,41.31,7.12,,,
513,05/21/2022 03:16:19,20.76,41.21,7.12,,,
514,05/21/2022 03:17:19,20.84,41.08,7.15,,,
515,05/21/2022 03:18:19,20.90,40.95,7.16,,,
516,05/21/2022 03:19:19,20.98,40.82,7.18,,,
517,05/21/2022 03:20:19,21.03,40.84,7.23,,,
518,05/21/2022 03:21:19,21.11,40.89,7.33,,,
519,05/21/2022 03:22:19,21.18,40.75,7.33,,,
520,05/21/2022 03:23:19,21.25,40.63,7.36,,,
521,05/21/2022 03:24:19,21.32,40.44,7.35,,,
522,05/21/2022 03:25:19,21.44,40.26,7.39,,,
523,05/21/2022 03:26:19,21.49,40.10,7.38,,,
524,05/21/2022 03:27:19,21.61,39.98,7.44,,,
525,05/21/2022 03:28:19,21.69,39.85,7.47,,,
526,05/21/2022 03:29:19,21.82,39.69,7.52,,,
527,05/21/2022 03:30:19,21.88,39.44,7.48,,,
528,05/21/2022 03:31:19,21.98,39.31,7.53,,,
529,05/21/2022 03:32:19,22.10,39.29,7.63,,,
530,05/21/2022 03:33:19,22.14,39.11,7.60,,,
531,05/21/2022 03:34:19,22.27,38.98,7.66,,,
532,05/21/2022 03:35:19,22.31,38.78,7.62,,,
533,05/21/2022 03:36:19,22.39,38.53,7.60,,,
534,05/21/2022 03:37:19,22.49,38.32,7.60,,,
535,05/21/2022 03:38:19,22.57,38.13,7.61,,,
536,05/21/2022 03:39:19,22.67,37.93,7.62,,,
537,05/21/2022 03:40:19,22.76,38.02,7.73,,,
538,05/21/2022 03:41:19,22.84,37.83,7.73,,,
539,05/21/2022 03:42:19,22.95,37.63,7.75,,,
540,05/21/2022 03:43:19,23.03,37.47,7.76,,,
541,05/21/2022 03:44:19,23.08,37.48,7.80,,,
542,05/21/2022 03:45:19,23.17,37.19,7.77,,,
543,05/21/2022 03:46:19,23.27,37.03,7.79,,,
544,05/21/2022 03:47:19,23.34,37.01,7.84,,,
545,05/21/2022 03:48:19,23.41,36.75,7.81,,,
546,05/21/2022 03:49:19,23.50,36.70,7.87,,,
547,05/21/2022 03:50:19,23.57,36.64,7.91,,,
548,05/21/2022 03:51:19,23.66,36.49,7.92,,,
549,05/21/2022 03:52:19,23.70,36.36,7.91,,,
550,05/21/2022 03:53:19,23.72,36.11,7.82,,,
551,05/21/2022 03:54:19,23.82,35.98,7.86,,,
552,05/21/2022 03:55:19,23.89,35.86,7.87,,,
553,05/21/2022 03:56:19,23.95,35.69,7.85,,,
554,05/21/2022 03:57:19,24.01,35.63,7.89,,,
555,05/21/2022 03:58:19,24.03,35.50,7.85,,,
556,05/21/2022 03:59:19,24.06,35.46,7.86,,,
557,05/21/2022 04:00:19,24.12,35.40,7.89,,,
558,05/21/2022 04:01:19,24.14,35.44,7.92,,,
559,05/21/2022 04:02:19,24.18,35.51,7.99,,,
560,05/21/2022 04:03:19,24.18,35.41,7.95,,,
561,05/21/2022 04:04:19,24.19,35.48,7.98,,,
562,05/21/2022 04:05:19,24.18,35.53,8.00,,,
563,05/21/2022 04:06:19,24.16,35.56,7.99,,,
564,05/21/2022 04:07:19,24.14,35.60,7.99,,,
565,05/21/2022 04:08:19,24.06,35.78,7.99,,,
566,05/21/2022 04:09:19,23.98,36.01,8.01,,,
567,05/21/2022 04:10:19,23.79,36.18,7.91,,,
568,05/21/2022 04:11:19,23.61,36.53,7.90,,,
569,05/21/2022 04:12:19,23.38,36.98,7.87,,,
570,05/21/2022 04:13:19,23.09,37.46,7.81,,,
571,05/21/2022 04:14:19,22.80,38.00,7.76,,,
572,05/21/2022 04:15:19,22.56,38.59,7.77,,,
573,05/21/2022 04:16:19,22.34,39.01,7.73,,,
574,05/21/2022 04:17:19,22.08,39.51,7.69,,,
575,05/21/2022 04:18:19,21.91,39.92,7.69,,,
576,05/21/2022 04:19:19,21.69,40.33,7.65,,,
577,05/21/2022 04:20:19,21.52,40.73,7.64,,,
578,05/21/2022 04:21:19,21.32,41.03,7.56,,,
579,05/21/2022 04:22:19,21.13,41.30,7.48,,,
580,05/21/2022 04:23:19,21.03,41.63,7.51,,,
581,05/21/2022 04:24:19,20.84,41.94,7.45,,,
582,05/21/2022 04:25:19,20.71,42.23,7.43,,,
583,05/21/2022 04:26:19,20.58,42.46,7.40,,,
584,05/21/2022 04:27:19,20.45,42.77,7.39,,,
585,05/21/2022 04:28:19,20.40,42.94,7.40,,,
586,05/21/2022 04:29:19,20.36,42.86,7.34,,,
587,05/21/2022 04:30:19,20.42,42.74,7.35,,,
588,05/21/2022 04:31:19,20.50,42.50,7.34,,,
589,05/21/2022 04:32:19,20.57,42.34,7.34,,,
590,05/21/2022 04:33:19,20.66,42.18,7.38,,,
591,05/21/2022 04:34:19,20.75,42.02,7.40,,,
592,05/21/2022 04:35:19,20.89,41.82,7.46,,,
593,05/21/2022 04:36:19,20.95,41.54,7.41,,,
594,05/21/2022 04:37:19,21.04,41.22,7.38,,,
595,05/21/2022 04:38:19,21.18,41.06,7.45,,,
596,05/21/2022 04:39:19,21.29,41.02,7.53,,,
597,05/21/2022 04:40:19,21.42,40.62,7.50,,,
598,05/21/2022 04:41:19,21.51,40.35,7.49,,,
599,05/21/2022 04:42:19,21.63,40.02,7.47,,,
600,05/21/2022 04:43:19,21.72,39.97,7.53,,,
601,05/21/2022 04:44:19,21.83,40.15,7.70,,,
602,05/21/2022 04:45:19,21.96,39.55,7.60,,,
603,05/21/2022 04:46:19,22.05,39.49,7.65,,,
604,05/21/2022 04:47:19,22.14,38.84,7.50,,,
605,05/21/2022 04:48:19,22.27,38.79,7.59,,,
606,05/21/2022 04:49:19,22.35,38.53,7.56,,,
607,05/21/2022 04:50:19,22.49,38.38,7.63,,,
608,05/21/2022 04:51:19,22.58,38.19,7.64,,,
609,05/21/2022 04:52:19,22.68,37.92,7.62,,,
610,05/21/2022 04:53:19,22.79,37.63,7.60,,,
611,05/21/2022 04:54:19,22.87,37.44,7.61,,,
612,05/21/2022 04:55:19,22.99,37.18,7.61,,,
613,05/21/2022 04:56:19,23.08,36.97,7.60,,,
614,05/21/2022 04:57:19,23.18,36.72,7.60,,,
615,05/21/2022 04:58:19,23.29,36.48,7.60,,,
616,05/21/2022 04:59:19,23.38,36.24,7.57,,,
617,05/21/2022 05:00:19,23.45,36.46,7.73,,,
618,05/21/2022 05:01:19,23.53,35.97,7.60,,,
619,05/21/2022 05:02:19,23.58,35.95,7.64,,,
620,05/21/2022 05:03:19,23.67,35.72,7.62,,,
621,05/21/2022 05:04:19,23.73,35.37,7.53,,,
622,05/21/2022 05:05:19,23.77,35.40,7.58,,,
623,05/21/2022 05:06:19,23.87,35.16,7.57,,,
624,05/21/2022 05:07:19,23.89,34.89,7.47,,,
625,05/21/2022 05:08:19,23.95,34.71,7.44,,,
626,05/21/2022 05:09:19,23.97,34.40,7.33,,,
627,05/21/2022 05:10:19,24.01,34.02,7.21,,,
628,05/21/2022 05:11:19,23.99,33.73,7.07,,,
629,05/21/2022 05:12:19,23.99,33.54,6.98,,,
630,05/21/2022 05:13:19,23.95,33.35,6.86,,,
631,05/21/2022 05:14:19,23.86,33.24,6.74,,,
632,05/21/2022 05:15:19,23.66,33.42,6.64,,,
633,05/21/2022 05:16:19,23.49,33.80,6.65,,,
634,05/21/2022 05:17:19,23.23,34.11,6.56,,,
635,05/21/2022 05:18:19,22.96,34.47,6.48,,,
636,05/21/2022 05:19:19,22.75,34.82,6.43,,,
637,05/21/2022 05:20:19,22.51,35.07,6.33,,,
638,05/21/2022 05:21:19,22.31,35.40,6.29,,,
639,05/21/2022 05:22:19,22.08,35.37,6.07,,,
640,05/21/2022 05:23:19,21.88,33.53,5.12,,,
641,05/21/2022 05:24:19,21.68,32.82,4.65,,,
642,05/21/2022 05:25:19,21.52,32.25,4.26,,,
643,05/21/2022 05:26:19,21.32,31.77,3.87,,,
644,05/21/2022 05:27:19,21.11,31.56,3.60,,,
645,05/21/2022 05:28:19,20.98,31.41,3.41,,,
646,05/21/2022 05:29:19,20.80,31.27,3.19,,,
647,05/21/2022 05:30:19,20.62,31.29,3.05,,,
648,05/21/2022 05:31:19,20.50,31.27,2.93,,,
649,05/21/2022 05:32:19,20.39,31.30,2.85,,,
650,05/21/2022 05:33:19,20.29,31.12,2.68,,,
651,05/21/2022 05:34:19,20.22,31.12,2.63,,,
652,05/21/2022 05:35:19,20.20,31.11,2.60,,,
653,05/21/2022 05:36:19,20.21,31.03,2.57,,,
654,05/21/2022 05:37:19,20.29,31.06,2.65,,,
655,05/21/2022 05:38:19,20.33,30.81,2.58,,,
656,05/21/2022 05:39:19,20.43,30.23,2.39,,,
657,05/21/2022 05:40:19,20.51,29.99,2.36,,,
658,05/21/2022 05:41:19,20.57,29.30,2.07,,,
659,05/21/2022 05:42:19,20.68,29.06,2.05,,,
660,05/21/2022 05:43:19,20.75,29.07,2.12,,,
661,05/21/2022 05:44:19,20.85,29.03,2.19,,,
662,05/21/2022 05:45:19,20.90,28.89,2.16,,,
663,05/21/2022 05:46:19,21.02,28.60,2.13,,,
664,05/21/2022 05:47:19,21.14,28.48,2.17,,,
665,05/21/2022 05:48:19,21.24,28.81,2.42,,,
666,05/21/2022 05:49:19,21.32,28.93,2.54,,,
667,05/21/2022 05:50:19,21.44,28.67,2.52,,,
668,05/21/2022 05:51:19,21.53,28.64,2.59,,,
669,05/21/2022 05:52:19,21.62,28.45,2.57,,,
670,05/21/2022 05:53:19,21.72,28.12,2.48,,,
671,05/21/2022 05:54:19,21.78,28.11,2.54,,,
672,05/21/2022 05:55:19,21.92,28.09,2.64,,,
673,05/21/2022 05:56:19,22.03,28.31,2.85,,,
674,05/21/2022 05:57:19,22.10,28.13,2.82,,,
675,05/21/2022 05:58:19,22.22,27.85,2.79,,,
676,05/21/2022 05:59:19,22.33,27.98,2.94,,,
677,05/21/2022 06:00:19,22.41,27.86,2.95,,,
678,05/21/2022 06:01:19,22.51,27.23,2.71,,,
679,05/21/2022 06:02:19,22.63,27.04,2.71,,,
680,05/21/2022 06:03:19,22.71,26.97,2.75,,,
681,05/21/2022 06:04:19,22.81,27.09,2.90,,,
682,05/21/2022 06:05:19,22.90,26.90,2.87,,,
683,05/21/2022 06:06:19,22.96,26.63,2.78,,,
684,05/21/2022 06:07:19,23.07,26.49,2.80,,,
685,05/21/2022 06:08:19,23.15,26.44,2.85,,,
686,05/21/2022 06:09:19,23.23,26.30,2.84,,,
687,05/21/2022 06:10:19,23.32,26.37,2.96,,,
688,05/21/2022 06:11:19,23.40,26.27,2.97,,,
689,05/21/2022 06:12:19,23.45,26.01,2.87,,,
690,05/21/2022 06:13:19,23.54,26.08,2.99,,,
691,05/21/2022 06:14:19,23.62,25.79,2.90,,,
692,05/21/2022 06:15:19,23.69,25.84,2.98,,,
693,05/21/2022 06:16:19,23.72,25.60,2.88,,,
694,05/21/2022 06:17:19,23.79,25.75,3.01,,,
695,05/21/2022 06:18:19,23.85,25.53,2.94,,,
696,05/21/2022 06:19:19,23.95,25.35,2.93,,,
697,05/21/2022 06:20:19,24.00,25.28,2.93,,,
698,05/21/2022 06:21:19,24.02,25.14,2.88,,,
699,05/21/2022 06:22:19,24.10,24.86,2.78,,,
700,05/21/2022 06:23:19,24.12,24.66,2.69,,,
701,05/21/2022 06:24:19,24.14,24.81,2.79,,,
702,05/21/2022 06:25:19,24.16,24.17,2.44,,,
703,05/21/2022 06:26:19,24.18,23.42,2.01,,,
704,05/21/2022 06:27:19,24.20,23.27,1.94,,,
705,05/21/2022 06:28:19,24.18,22.90,1.70,,,
706,05/21/2022 06:29:19,24.14,22.70,1.54,,,
707,05/21/2022 06:30:19,24.08,22.56,1.40,,,
708,05/21/2022 06:31:19,23.87,22.70,1.32,,,
709,05/21/2022 06:32:19,23.70,22.94,1.32,,,
710,05/21/2022 06:33:19,23.44,23.11,1.21,,,
711,05/21/2022 06:34:19,23.26,23.34,1.19,,,
712,05/21/2022 06:35:19,23.05,23.56,1.14,,,
713,05/21/2022 06:36:19,22.79,23.80,1.07,,,
714,05/21/2022 06:37:19,22.58,24.11,1.07,,,
715,05/21/2022 06:38:19,22.35,24.35,1.01,,,
716,05/21/2022 06:39:19,22.18,24.50,0.96,,,
717,05/21/2022 06:40:19,21.94,24.71,0.88,,,
718,05/21/2022 06:41:19,21.77,24.96,0.87,,,
719,05/21/2022 06:42:19,21.55,25.14,0.79,,,
720,05/21/2022 06:43:19,21.39,25.35,0.77,,,
721,05/21/2022 06:44:19,21.20,25.60,0.73,,,
722,05/21/2022 06:45:19,21.05,25.85,0.74,,,
723,05/21/2022 06:46:19,20.88,25.98,0.67,,,
724,05/21/2022 06:47:19,20.73,26.15,0.63,,,
725,05/21/2022 06:48:19,20.59,26.37,0.63,,,
726,05/21/2022 06:49:19,20.47,26.53,0.61,,,
727,05/21/2022 06:50:19,20.34,26.73,0.61,,,
728,05/21/2022 06:51:19,20.25,26.86,0.59,,,
729,05/21/2022 06:52:19,20.25,27.02,0.67,,,
730,05/21/2022 06:53:19,20.25,27.02,0.67,,,
731,05/21/2022 06:54:19,20.32,26.97,0.71,,,
732,05/21/2022 06:55:19,20.40,26.96,0.77,,,
733,05/21/2022 06:56:19,20.45,26.85,0.76,,,
734,05/21/2022 06:57:19,20.53,26.68,0.73,,,
735,05/21/2022 06:58:19,20.62,26.64,0.80,,,
736,05/21/2022 06:59:19,20.70,26.54,0.81,,,
737,05/21/2022 07:00:19,20.80,26.48,0.87,,,
738,05/21/2022 07:01:19,20.88,26.41,0.89,,,
739,05/21/2022 07:02:19,21.01,26.30,0.95,,,
740,05/21/2022 07:03:19,21.13,26.24,1.02,,,
741,05/21/2022 07:04:19,21.24,26.14,1.06,,,
742,05/21/2022 07:05:19,21.35,26.13,1.15,,,
743,05/21/2022 07:06:19,21.47,25.92,1.14,,,
744,05/21/2022 07:07:19,21.55,25.87,1.19,,,
745,05/21/2022 07:08:19,21.68,25.83,1.27,,,
746,05/21/2022 07:09:19,21.79,25.76,1.33,,,
747,05/21/2022 07:10:19,21.88,25.45,1.23,,,
748,05/21/2022 07:11:19,22.02,25.38,1.31,,,
749,05/21/2022 07:12:19,22.09,25.32,1.34,,,
750,05/21/2022 07:13:19,22.24,25.20,1.40,,,
751,05/21/2022 07:14:19,22.38,25.25,1.55,,,
752,05/21/2022 07:15:19,22.47,25.15,1.56,,,
753,05/21/2022 07:16:19,22.58,25.07,1.62,,,
754,05/21/2022 07:17:19,22.68,25.35,1.85,,,
755,05/21/2022 07:18:19,22.79,25.65,2.11,,,
756,05/21/2022 07:19:19,22.91,24.96,1.83,,,
757,05/21/2022 07:20:19,23.00,25.01,1.94,,,
758,05/21/2022 07:21:19,23.09,24.82,1.91,,,
759,05/21/2022 07:22:19,23.17,24.76,1.94,,,
760,05/21/2022 07:23:19,23.30,24.62,1.97,,,
761,05/21/2022 07:24:19,23.35,24.53,1.96,,,
762,05/21/2022 07:25:19,23.46,24.32,1.94,,,
763,05/21/2022 07:26:19,23.54,24.20,1.93,,,
764,05/21/2022 07:27:19,23.56,24.03,1.85,,,
765,05/21/2022 07:28:19,23.66,23.78,1.79,,,
766,05/21/2022 07:29:19,23.71,23.20,1.49,,,
767,05/21/2022 07:30:19,23.75,23.59,1.76,,,
768,05/21/2022 07:31:19,23.80,22.95,1.41,,,
769,05/21/2022 07:32:19,23.81,22.88,1.37,,,
770,05/21/2022 07:33:19,23.81,22.77,1.31,,,
771,05/21/2022 07:34:19,23.84,22.50,1.17,,,
772,05/21/2022 07:35:19,23.80,22.19,0.94,,,
773,05/21/2022 07:36:19,23.75,22.13,0.87,,,
774,05/21/2022 07:37:19,23.65,22.20,0.82,,,
775,05/21/2022 07:38:19,23.47,22.31,0.75,,,
776,05/21/2022 07:39:19,23.23,22.49,0.65,,,
777,05/21/2022 07:40:19,22.98,22.80,0.63,,,
778,05/21/2022 07:41:19,22.79,23.04,0.62,,,
779,05/21/2022 07:42:19,22.50,23.34,0.55,,,
780,05/21/2022 07:43:19,22.23,23.51,0.43,,,
781,05/21/2022 07:44:19,21.99,23.71,0.35,,,
782,05/21/2022 07:45:19,21.79,23.97,0.33,,,
783,05/21/2022 07:46:19,21.55,24.19,0.26,,,
784,05/21/2022 07:47:19,21.37,24.48,0.26,,,
785,05/21/2022 07:48:19,21.22,24.66,0.24,,,
786,05/21/2022 07:49:19,21.03,24.79,0.15,,,
787,05/21/2022 07:50:19,20.87,25.03,0.14,,,
788,05/21/2022 07:51:19,20.72,25.17,0.09,,,
789,05/21/2022 07:52:19,20.61,25.38,0.12,,,
790,05/21/2022 07:53:19,20.56,25.58,0.18,,,
791,05/21/2022 07:54:19,20.55,25.65,0.21,,,
792,05/21/2022 07:55:19,20.62,25.60,0.24,,,
793,05/21/2022 07:56:19,20.66,25.61,0.29,,,
794,05/21/2022 07:57:19,20.75,25.52,0.31,,,
795,05/21/2022 07:58:19,20.80,25.39,0.29,,,
796,05/21/2022 07:59:19,20.87,25.41,0.35,,,
797,05/21/2022 08:00:19,20.94,25.34,0.38,,,
798,05/21/2022 08:01:19,21.03,25.31,0.43,,,
799,05/21/2022 08:02:19,21.10,25.20,0.44,,,
800,05/21/2022 08:03:19,21.19,25.09,0.45,,,
801,05/21/2022 08:04:19,21.28,24.96,0.45,,,
802,05/21/2022 08:05:19,21.38,24.82,0.46,,,
803,05/21/2022 08:06:19,21.51,24.87,0.60,,,
804,05/21/2022 08:07:19,21.59,24.86,0.66,,,
805,05/21/2022 08:08:19,21.69,24.64,0.63,,,
806,05/21/2022 08:09:19,21.77,24.54,0.63,,,
807,05/21/2022 08:10:19,21.85,24.61,0.75,,,
808,05/21/2022 08:11:19,21.97,24.55,0.81,,,
809,05/21/2022 08:12:19,22.04,24.43,0.80,,,
810,05/21/2022 08:13:19,22.17,24.25,0.80,,,
811,05/21/2022 08:14:19,22.23,24.36,0.92,,,
812,05/21/2022 08:15:19,22.31,24.53,1.08,,,
813,05/21/2022 08:16:19,22.38,24.20,0.95,,,
814,05/21/2022 08:17:19,22.49,24.37,1.15,,,
815,05/21/2022 08:18:19,22.60,24.30,1.19,,,
816,05/21/2022 08:19:19,22.68,24.44,1.35,,,
817,05/21/2022 08:20:19,22.76,24.08,1.20,,,
818,05/21/2022 08:21:19,22.84,24.18,1.33,,,
819,05/21/2022 08:22:19,22.92,23.96,1.27,,,
820,05/21/2022 08:23:19,22.98,23.92,1.30,,,
821,05/21/2022 08:24:19,23.05,24.01,1.41,,,
822,05/21/2022 08:25:19,23.13,23.86,1.39,,,
823,05/21/2022 08:26:19,23.22,23.88,1.48,,,
824,05/21/2022 08:27:19,23.26,23.70,1.41,,,
825,05/21/2022 08:28:19,23.36,23.66,1.46,,,
826,05/21/2022 08:29:19,23.42,23.55,1.45,,,
827,05/21/2022 08:30:19,23.50,23.56,1.52,,,
828,05/21/2022 08:31:19,23.58,23.48,1.55,,,
829,05/21/2022 08:32:19,23.64,23.41,1.55,,,
830,05/21/2022 08:33:19,23.68,23.19,1.45,,,
831,05/21/2022 08:34:19,23.75,23.19,1.52,,,
832,05/21/2022 08:35:19,23.81,23.15,1.54,,,
833,05/21/2022 08:36:19,23.85,22.89,1.42,,,
834,05/21/2022 08:37:19,23.90,22.66,1.32,,,
835,05/21/2022 08:38:19,23.95,22.64,1.35,,,
836,05/21/2022 08:39:19,23.95,22.57,1.30,,,
837,05/21/2022 08:40:19,24.03,22.52,1.34,,,
838,05/21/2022 08:41:19,24.04,22.60,1.40,,,
839,05/21/2022 08:42:19,24.08,22.43,1.32,,,
840,05/21/2022 08:43:19,24.08,22.16,1.16,,,
841,05/21/2022 08:44:19,24.14,22.14,1.19,,,
842,05/21/2022 08:45:19,24.15,21.86,1.03,,,
843,05/21/2022 08:46:19,24.16,21.85,1.03,,,
844,05/21/2022 08:47:19,24.17,21.70,0.94,,,
845,05/21/2022 08:48:19,24.14,21.67,0.90,,,
846,05/21/2022 08:49:19,24.14,21.50,0.79,,,
847,05/21/2022 08:50:19,24.09,21.39,0.67,,,
848,05/21/2022 08:51:19,24.05,21.30,0.59,,,
849,05/21/2022 08:52:19,23.91,21.29,0.46,,,
850,05/21/2022 08:53:19,23.75,21.49,0.46,,,
851,05/21/2022 08:54:19,23.51,21.68,0.37,,,
852,05/21/2022 08:55:19,23.27,21.93,0.34,,,
853,05/21/2022 08:56:19,23.00,22.13,0.24,,,
854,05/21/2022 08:57:19,22.79,22.43,0.25,,,
855,05/21/2022 08:58:19,22.49,22.66,0.14,,,
856,05/21/2022 08:59:19,22.26,22.95,0.12,,,
857,05/21/2022 09:00:19,22.05,23.11,0.04,,,
858,05/21/2022 09:01:19,21.84,23.37,0.02,,,
859,05/21/2022 09:02:19,21.66,23.64,0.02,,,
860,05/21/2022 09:03:19,21.48,23.81,-0.03,,,
861,05/21/2022 09:04:19,21.31,23.98,-0.07,,,
862,05/21/2022 09:05:19,21.15,24.14,-0.12,,,
863,05/21/2022 09:06:19,21.00,24.27,-0.17,,,
864,05/21/2022 09:07:19,20.85,24.64,-0.09,,,
865,05/21/2022 09:08:19,20.73,24.79,-0.11,,,
866,05/21/2022 09:09:19,20.70,24.99,-0.02,,,
867,05/21/2022 09:10:19,20.66,25.02,-0.03,,,
868,05/21/2022 09:11:19,20.69,25.11,0.03,,,
869,05/21/2022 09:12:19,20.75,25.10,0.08,,,
870,05/21/2022 09:13:19,20.78,25.29,0.21,,,
871,05/21/2022 09:14:19,20.88,25.12,0.20,,,
872,05/21/2022 09:15:19,20.95,25.13,0.27,,,
873,05/21/2022 09:16:19,21.03,25.04,0.28,,,
874,05/21/2022 09:17:19,21.10,24.97,0.31,,,
875,05/21/2022 09:18:19,21.19,24.96,0.38,,,
876,05/21/2022 09:19:19,21.31,24.80,0.39,,,
877,05/21/2022 09:20:19,21.38,24.84,0.47,,,
878,05/21/2022 09:21:19,21.49,24.87,0.58,,,
879,05/21/2022 09:22:19,21.62,24.69,0.59,,,
880,05/21/2022 09:23:19,21.72,24.55,0.59,,,
881,05/21/2022 09:24:19,21.79,24.41,0.58,,,
882,05/21/2022 09:25:19,21.91,24.52,0.74,,,
883,05/21/2022 09:26:19,22.01,24.51,0.82,,,
884,05/21/2022 09:27:19,22.12,24.43,0.87,,,
885,05/21/2022 09:28:19,22.22,24.30,0.88,,,
886,05/21/2022 09:29:19,22.31,24.17,0.87,,,
887,05/21/2022 09:30:19,22.40,24.01,0.87,,,
888,05/21/2022 09:31:19,22.51,23.93,0.91,,,
889,05/21/2022 09:32:19,22.55,24.11,1.05,,,
890,05/21/2022 09:33:19,22.65,24.10,1.13,,,
891,05/21/2022 09:34:19,22.78,23.88,1.11,,,
892,05/21/2022 09:35:19,22.85,23.69,1.06,,,
893,05/21/2022 09:36:19,22.93,23.55,1.04,,,
894,05/21/2022 09:37:19,23.01,23.47,1.06,,,
895,05/21/2022 09:38:19,23.10,23.45,1.12,,,
896,05/21/2022 09:39:19,23.14,23.54,1.21,,,
897,05/21/2022 09:40:19,23.22,23.35,1.16,,,
898,05/21/2022 09:41:19,23.34,23.27,1.21,,,
899,05/21/2022 09:42:19,23.38,23.24,1.23,,,
900,05/21/2022 09:43:19,23.47,23.20,1.29,,,
901,05/21/2022 09:44:19,23.55,23.06,1.27,,,
902,05/21/2022 09:45:19,23.60,23.18,1.39,,,
903,05/21/2022 09:46:19,23.67,22.94,1.30,,,
904,05/21/2022 09:47:19,23.73,22.97,1.36,,,
905,05/21/2022 09:48:19,23.79,22.94,1.39,,,
906,05/21/2022 09:49:19,23.87,22.76,1.35,,,
907,05/21/2022 09:50:19,23.89,22.72,1.35,,,
908,05/21/2022 09:51:19,23.95,22.65,1.35,,,
909,05/21/2022 09:52:19,24.00,22.54,1.33,,,
910,05/21/2022 09:53:19,24.04,22.48,1.33,,,
911,05/21/2022 09:54:19,24.12,22.41,1.35,,,
912,05/21/2022 09:55:19,24.15,22.38,1.35,,,
913,05/21/2022 09:56:19,24.20,22.17,1.27,,,
914,05/21/2022 09:57:19,24.24,22.13,1.27,,,
915,05/21/2022 09:58:19,24.25,21.91,1.14,,,
916,05/21/2022 09:59:19,24.24,21.84,1.09,,,
917,05/21/2022 10:00:19,24.27,21.78,1.07,,,
918,05/21/2022 10:01:19,24.29,21.64,1.01,,,
919,05/21/2022 10:02:19,24.25,21.64,0.97,,,
920,05/21/2022 10:03:19,24.20,21.63,0.92,,,
921,05/21/2022 10:04:19,24.13,21.59,0.84,,,
922,05/21/2022 10:05:19,24.02,21.51,0.70,,,
923,05/21/2022 10:06:19,23.83,21.62,0.60,,,
924,05/21/2022 10:07:19,23.64,21.86,0.60,,,
925,05/21/2022 10:08:19,23.35,22.15,0.54,,,
926,05/21/2022 10:09:19,23.07,22.53,0.54,,,
